fc′,as,ec,fpe,Pu,Mu,Vu,carbon
42.0,99.0,1.2,930.0,156.28879605911354,35.988340719969734,4.5227936544756195,4.340537977407573
42.0,140.0,0.5,0.0,216.95719605911353,10.829824753694595,5.0779795996756745,4.615397877407573
42.0,140.0,0.5,37.2,214.24903605911354,10.829824753694595,5.077888199275675,4.615397877407573
42.0,140.0,0.5,74.4,211.54087605911351,10.829824753694595,5.077796798875674,4.615397877407573
42.0,140.0,0.5,111.6,208.83271605911352,10.829824753694595,5.077705398475675,4.615397877407573
42.0,140.0,0.5,148.8,206.12455605911353,10.829824753694595,5.077613998075674,4.615397877407573
42.0,140.0,0.5,186.0,203.41639605911354,10.829824753694595,5.077522597675675,4.615397877407573
42.0,140.0,0.5,223.2,200.70823605911352,10.829824753694595,5.077431197275675,4.615397877407573
42.0,140.0,0.5,260.4,198.00007605911355,10.829824753694595,5.077339796875675,4.615397877407573
42.0,140.0,0.5,297.6,195.29191605911353,10.829824753694595,5.077248396475675,4.615397877407573
42.0,140.0,0.5,334.8,192.58375605911354,11.05754356573526,5.077156996075675,4.615397877407573
42.0,140.0,0.5,372.0,189.87559605911352,11.315793232938747,5.077065595675674,4.615397877407573
42.0,140.0,0.5,409.2,187.16743605911356,11.574042900142235,5.076974195275675,4.615397877407573
42.0,140.0,0.5,446.4,184.45927605911353,11.832292567345721,5.076882794875675,4.615397877407573
42.0,140.0,0.5,483.6,181.75111605911354,12.090542234549208,5.076791394475674,4.615397877407573
42.0,140.0,0.5,520.8,179.04295605911352,12.348791901752694,5.076699994075674,4.615397877407573
42.0,140.0,0.5,558.0,176.33479605911353,12.607041568956182,5.076608593675675,4.615397877407573
42.0,140.0,0.5,595.2,173.62663605911354,12.865291236159667,5.076517193275675,4.615397877407573
42.0,140.0,0.5,632.4,170.91847605911352,13.123540903363153,5.076425792875675,4.615397877407573
42.0,140.0,0.5,669.6,168.21031605911352,13.381790570566642,5.076334392475675,4.615397877407573
42.0,140.0,0.5,706.8,165.50215605911353,13.640040237770126,5.076242992075675,4.615397877407573
42.0,140.0,0.5,744.0,162.79399605911354,13.898289904973613,5.076151591675675,4.615397877407573
42.0,140.0,0.5,781.2,160.08583605911352,14.1565395721771,5.076060191275674,4.615397877407573
42.0,140.0,0.5,818.4,157.37767605911353,14.414789239380584,5.075968790875675,4.615397877407573
42.0,140.0,0.5,855.6,154.66951605911353,14.673038906584072,5.075877390475674,4.615397877407573
42.0,140.0,0.5,892.8,151.96135605911354,14.931288573787558,5.0757859900756745,4.615397877407573
42.0,140.0,0.5,930.0,149.25319605911352,14.995141966654055,5.075694589675675,4.615397877407573
42.0,140.0,0.6,0.0,216.95719605911353,12.995789704433516,5.0779795996756745,4.615397877407573
42.0,140.0,0.6,37.2,214.24903605911354,12.995789704433516,5.077888199275675,4.615397877407573
42.0,140.0,0.6,74.4,211.54087605911351,12.995789704433516,5.077796798875674,4.615397877407573
42.0,140.0,0.6,111.6,208.83271605911352,12.995789704433516,5.077705398475675,4.615397877407573
42.0,140.0,0.6,148.8,206.12455605911353,12.995789704433516,5.077613998075674,4.615397877407573
42.0,140.0,0.6,186.0,203.41639605911354,12.995789704433516,5.077522597675675,4.615397877407573
42.0,140.0,0.6,223.2,200.70823605911352,12.995789704433516,5.077431197275675,4.615397877407573
42.0,140.0,0.6,260.4,198.00007605911355,12.995789704433516,5.077339796875675,4.615397877407573
42.0,140.0,0.6,297.6,195.29191605911353,12.995789704433516,5.077248396475675,4.615397877407573
42.0,140.0,0.6,334.8,192.58375605911354,13.269052278882313,5.077156996075675,4.615397877407573
42.0,140.0,0.6,372.0,189.87559605911352,13.578951879526496,5.077065595675674,4.615397877407573
42.0,140.0,0.6,409.2,187.16743605911356,13.888851480170683,5.076974195275675,4.615397877407573
42.0,140.0,0.6,446.4,184.45927605911353,14.198751080814866,5.076882794875675,4.615397877407573
42.0,140.0,0.6,483.6,181.75111605911354,14.50865068145905,5.076791394475674,4.615397877407573
42.0,140.0,0.6,520.8,179.04295605911352,14.818550282103233,5.076699994075674,4.615397877407573
42.0,140.0,0.6,558.0,176.33479605911353,15.128449882747418,5.076608593675675,4.615397877407573
42.0,140.0,0.6,595.2,173.62663605911354,15.438349483391601,5.076517193275675,4.615397877407573
42.0,140.0,0.6,632.4,170.91847605911352,15.748249084035784,5.076425792875675,4.615397877407573
42.0,140.0,0.6,669.6,168.21031605911352,16.05814868467997,5.076334392475675,4.615397877407573
42.0,140.0,0.6,706.8,165.50215605911353,16.368048285324154,5.076242992075675,4.615397877407573
42.0,140.0,0.6,744.0,162.79399605911354,16.677947885968337,5.076151591675675,4.615397877407573
42.0,140.0,0.6,781.2,160.08583605911352,16.98784748661252,5.076060191275674,4.615397877407573
42.0,140.0,0.6,818.4,157.37767605911353,17.297747087256703,5.075968790875675,4.615397877407573
42.0,140.0,0.6,855.6,154.66951605911353,17.607646687900885,5.075877390475674,4.615397877407573
42.0,140.0,0.6,892.8,151.96135605911354,17.91754628854507,5.0757859900756745,4.615397877407573
42.0,140.0,0.6,930.0,149.25319605911352,17.994170359984867,5.075694589675675,4.615397877407573
42.0,140.0,0.7,0.0,216.95719605911353,15.161754655172432,5.0779795996756745,4.615397877407573
42.0,140.0,0.7,37.2,214.24903605911354,15.161754655172432,5.077888199275675,4.615397877407573
42.0,140.0,0.7,74.4,211.54087605911351,15.161754655172432,5.077796798875674,4.615397877407573
42.0,140.0,0.7,111.6,208.83271605911352,15.161754655172432,5.077705398475675,4.615397877407573
42.0,140.0,0.7,148.8,206.12455605911353,15.161754655172432,5.077613998075674,4.615397877407573
42.0,140.0,0.7,186.0,203.41639605911354,15.161754655172432,5.077522597675675,4.615397877407573
42.0,140.0,0.7,223.2,200.70823605911352,15.161754655172432,5.077431197275675,4.615397877407573
42.0,140.0,0.7,260.4,198.00007605911355,15.161754655172432,5.077339796875675,4.615397877407573
42.0,140.0,0.7,297.6,195.29191605911353,15.161754655172432,5.077248396475675,4.615397877407573
42.0,140.0,0.7,334.8,192.58375605911354,15.480560992029364,5.077156996075675,4.615397877407573
42.0,140.0,0.7,372.0,189.87559605911352,15.842110526114244,5.077065595675674,4.615397877407573
42.0,140.0,0.7,409.2,187.16743605911356,16.203660060199127,5.076974195275675,4.615397877407573
42.0,140.0,0.7,446.4,184.45927605911353,16.565209594284006,5.076882794875675,4.615397877407573
42.0,140.0,0.7,483.6,181.75111605911354,16.92675912836889,5.076791394475674,4.615397877407573
42.0,140.0,0.7,520.8,179.04295605911352,17.28830866245377,5.076699994075674,4.615397877407573
42.0,140.0,0.7,558.0,176.33479605911353,17.649858196538652,5.076608593675675,4.615397877407573
42.0,140.0,0.7,595.2,173.62663605911354,18.01140773062353,5.076517193275675,4.615397877407573
42.0,140.0,0.7,632.4,170.91847605911352,18.37295726470841,5.076425792875675,4.615397877407573
42.0,140.0,0.7,669.6,168.21031605911352,18.734506798793294,5.076334392475675,4.615397877407573
42.0,140.0,0.7,706.8,165.50215605911353,19.096056332878177,5.076242992075675,4.615397877407573
42.0,140.0,0.7,744.0,162.79399605911354,19.457605866963057,5.076151591675675,4.615397877407573
42.0,140.0,0.7,781.2,160.08583605911352,19.81915540104794,5.076060191275674,4.615397877407573
42.0,140.0,0.7,818.4,157.37767605911353,20.180704935132816,5.075968790875675,4.615397877407573
42.0,140.0,0.7,855.6,154.66951605911353,20.5422544692177,5.075877390475674,4.615397877407573
42.0,140.0,0.7,892.8,151.96135605911354,20.90380400330258,5.0757859900756745,4.615397877407573
42.0,140.0,0.7,930.0,149.25319605911352,20.993198753315674,5.075694589675675,4.615397877407573
42.0,140.0,0.8,0.0,216.95719605911353,17.327719605911355,5.0779795996756745,4.615397877407573
42.0,140.0,0.8,37.2,214.24903605911354,17.327719605911355,5.077888199275675,4.615397877407573
42.0,140.0,0.8,74.4,211.54087605911351,17.327719605911355,5.077796798875674,4.615397877407573
42.0,140.0,0.8,111.6,208.83271605911352,17.327719605911355,5.077705398475675,4.615397877407573
42.0,140.0,0.8,148.8,206.12455605911353,17.327719605911355,5.077613998075674,4.615397877407573
42.0,140.0,0.8,186.0,203.41639605911354,17.327719605911355,5.077522597675675,4.615397877407573
42.0,140.0,0.8,223.2,200.70823605911352,17.327719605911355,5.077431197275675,4.615397877407573
42.0,140.0,0.8,260.4,198.00007605911355,17.327719605911355,5.077339796875675,4.615397877407573
42.0,140.0,0.8,297.6,195.29191605911353,17.327719605911355,5.077248396475675,4.615397877407573
42.0,140.0,0.8,334.8,192.58375605911354,17.69206970517642,5.077156996075675,4.615397877407573
42.0,140.0,0.8,372.0,189.87559605911352,18.105269172702,5.077065595675674,4.615397877407573
42.0,140.0,0.8,409.2,187.16743605911356,18.518468640227578,5.076974195275675,4.615397877407573
42.0,140.0,0.8,446.4,184.45927605911353,18.931668107753154,5.076882794875675,4.615397877407573
42.0,140.0,0.8,483.6,181.75111605911354,19.344867575278734,5.076791394475674,4.615397877407573
42.0,140.0,0.8,520.8,179.04295605911352,19.758067042804313,5.076699994075674,4.615397877407573
42.0,140.0,0.8,558.0,176.33479605911353,20.171266510329893,5.076608593675675,4.615397877407573
42.0,140.0,0.8,595.2,173.62663605911354,20.58446597785547,5.076517193275675,4.615397877407573
42.0,140.0,0.8,632.4,170.91847605911352,20.997665445381045,5.076425792875675,4.615397877407573
42.0,140.0,0.8,669.6,168.21031605911352,21.41086491290663,5.076334392475675,4.615397877407573
42.0,140.0,0.8,706.8,165.50215605911353,21.824064380432205,5.076242992075675,4.615397877407573
42.0,140.0,0.8,744.0,162.79399605911354,22.23726384795778,5.076151591675675,4.615397877407573
42.0,140.0,0.8,781.2,160.08583605911352,22.65046331548336,5.076060191275674,4.615397877407573
42.0,140.0,0.8,818.4,157.37767605911353,23.063662783008937,5.075968790875675,4.615397877407573
42.0,140.0,0.8,855.6,154.66951605911353,23.476862250534516,5.075877390475674,4.615397877407573
42.0,140.0,0.8,892.8,151.96135605911354,23.890061718060092,5.0757859900756745,4.615397877407573
42.0,140.0,0.8,930.0,149.25319605911352,23.992227146646492,5.075694589675675,4.615397877407573
42.0,140.0,0.9,0.0,216.95719605911353,19.493684556650273,5.0779795996756745,4.615397877407573
42.0,140.0,0.9,37.2,214.24903605911354,19.493684556650273,5.077888199275675,4.615397877407573
42.0,140.0,0.9,74.4,211.54087605911351,19.493684556650273,5.077796798875674,4.615397877407573
42.0,140.0,0.9,111.6,208.83271605911352,19.493684556650273,5.077705398475675,4.615397877407573
42.0,140.0,0.9,148.8,206.12455605911353,19.493684556650273,5.077613998075674,4.615397877407573
42.0,140.0,0.9,186.0,203.41639605911354,19.493684556650273,5.077522597675675,4.615397877407573
42.0,140.0,0.9,223.2,200.70823605911352,19.493684556650273,5.077431197275675,4.615397877407573
42.0,140.0,0.9,260.4,198.00007605911355,19.493684556650273,5.077339796875675,4.615397877407573
42.0,140.0,0.9,297.6,195.29191605911353,19.493684556650273,5.077248396475675,4.615397877407573
42.0,140.0,0.9,334.8,192.58375605911354,19.90357841832347,5.077156996075675,4.615397877407573
42.0,140.0,0.9,372.0,189.87559605911352,20.368427819289746,5.077065595675674,4.615397877407573
42.0,140.0,0.9,409.2,187.16743605911356,20.833277220256022,5.076974195275675,4.615397877407573
42.0,140.0,0.9,446.4,184.45927605911353,21.298126621222295,5.076882794875675,4.615397877407573
42.0,140.0,0.9,483.6,181.75111605911354,21.762976022188575,5.076791394475674,4.615397877407573
42.0,140.0,0.9,520.8,179.04295605911352,22.227825423154847,5.076699994075674,4.615397877407573
42.0,140.0,0.9,558.0,176.33479605911353,22.692674824121127,5.076608593675675,4.615397877407573
42.0,140.0,0.9,595.2,173.62663605911354,23.1575242250874,5.076517193275675,4.615397877407573
42.0,140.0,0.9,632.4,170.91847605911352,23.622373626053676,5.076425792875675,4.615397877407573
42.0,140.0,0.9,669.6,168.21031605911352,24.087223027019952,5.076334392475675,4.615397877407573
42.0,140.0,0.9,706.8,165.50215605911353,24.55207242798623,5.076242992075675,4.615397877407573
42.0,140.0,0.9,744.0,162.79399605911354,25.0169218289525,5.076151591675675,4.615397877407573
42.0,140.0,0.9,781.2,160.08583605911352,25.48177122991878,5.076060191275674,4.615397877407573
42.0,140.0,0.9,818.4,157.37767605911353,25.94662063088505,5.075968790875675,4.615397877407573
42.0,140.0,0.9,855.6,154.66951605911353,26.41147003185133,5.075877390475674,4.615397877407573
42.0,140.0,0.9,892.8,151.96135605911354,26.876319432817603,5.0757859900756745,4.615397877407573
42.0,140.0,0.9,930.0,149.25319605911352,26.9912555399773,5.075694589675675,4.615397877407573
42.0,140.0,1.0,0.0,216.95719605911353,21.65964950738919,5.0779795996756745,4.615397877407573
42.0,140.0,1.0,37.2,214.24903605911354,21.65964950738919,5.077888199275675,4.615397877407573
42.0,140.0,1.0,74.4,211.54087605911351,21.65964950738919,5.077796798875674,4.615397877407573
42.0,140.0,1.0,111.6,208.83271605911352,21.65964950738919,5.077705398475675,4.615397877407573
42.0,140.0,1.0,148.8,206.12455605911353,21.65964950738919,5.077613998075674,4.615397877407573
42.0,140.0,1.0,186.0,203.41639605911354,21.65964950738919,5.077522597675675,4.615397877407573
42.0,140.0,1.0,223.2,200.70823605911352,21.65964950738919,5.077431197275675,4.615397877407573
42.0,140.0,1.0,260.4,198.00007605911355,21.65964950738919,5.077339796875675,4.615397877407573
42.0,140.0,1.0,297.6,195.29191605911353,21.65964950738919,5.077248396475675,4.615397877407573
42.0,140.0,1.0,334.8,192.58375605911354,22.11508713147052,5.077156996075675,4.615397877407573
42.0,140.0,1.0,372.0,189.87559605911352,22.631586465877493,5.077065595675674,4.615397877407573
42.0,140.0,1.0,409.2,187.16743605911356,23.14808580028447,5.076974195275675,4.615397877407573
42.0,140.0,1.0,446.4,184.45927605911353,23.664585134691443,5.076882794875675,4.615397877407573
42.0,140.0,1.0,483.6,181.75111605911354,24.181084469098415,5.076791394475674,4.615397877407573
42.0,140.0,1.0,520.8,179.04295605911352,24.69758380350539,5.076699994075674,4.615397877407573
42.0,140.0,1.0,558.0,176.33479605911353,25.214083137912365,5.076608593675675,4.615397877407573
42.0,140.0,1.0,595.2,173.62663605911354,25.730582472319334,5.076517193275675,4.615397877407573
42.0,140.0,1.0,632.4,170.91847605911352,26.247081806726307,5.076425792875675,4.615397877407573
42.0,140.0,1.0,669.6,168.21031605911352,26.763581141133283,5.076334392475675,4.615397877407573
42.0,140.0,1.0,706.8,165.50215605911353,27.280080475540252,5.076242992075675,4.615397877407573
42.0,140.0,1.0,744.0,162.79399605911354,27.796579809947225,5.076151591675675,4.615397877407573
42.0,140.0,1.0,781.2,160.08583605911352,28.3130791443542,5.076060191275674,4.615397877407573
42.0,140.0,1.0,818.4,157.37767605911353,28.829578478761167,5.075968790875675,4.615397877407573
42.0,140.0,1.0,855.6,154.66951605911353,29.346077813168144,5.075877390475674,4.615397877407573
42.0,140.0,1.0,892.8,151.96135605911354,29.862577147575116,5.0757859900756745,4.615397877407573
42.0,140.0,1.0,930.0,149.25319605911352,29.99028393330811,5.075694589675675,4.615397877407573
42.0,140.0,1.1,0.0,216.95719605911353,23.825614458128115,5.0779795996756745,4.615397877407573
42.0,140.0,1.1,37.2,214.24903605911354,23.825614458128115,5.077888199275675,4.615397877407573
42.0,140.0,1.1,74.4,211.54087605911351,23.825614458128115,5.077796798875674,4.615397877407573
42.0,140.0,1.1,111.6,208.83271605911352,23.825614458128115,5.077705398475675,4.615397877407573
42.0,140.0,1.1,148.8,206.12455605911353,23.825614458128115,5.077613998075674,4.615397877407573
42.0,140.0,1.1,186.0,203.41639605911354,23.825614458128115,5.077522597675675,4.615397877407573
42.0,140.0,1.1,223.2,200.70823605911352,23.825614458128115,5.077431197275675,4.615397877407573
42.0,140.0,1.1,260.4,198.00007605911355,23.825614458128115,5.077339796875675,4.615397877407573
42.0,140.0,1.1,297.6,195.29191605911353,23.825614458128115,5.077248396475675,4.615397877407573
42.0,140.0,1.1,334.8,192.58375605911354,24.32659584461758,5.077156996075675,4.615397877407573
42.0,140.0,1.1,372.0,189.87559605911352,24.894745112465245,5.077065595675674,4.615397877407573
42.0,140.0,1.1,409.2,187.16743605911356,25.462894380312918,5.076974195275675,4.615397877407573
42.0,140.0,1.1,446.4,184.45927605911353,26.031043648160587,5.076882794875675,4.615397877407573
42.0,140.0,1.1,483.6,181.75111605911354,26.59919291600826,5.076791394475674,4.615397877407573
42.0,140.0,1.1,520.8,179.04295605911352,27.16734218385593,5.076699994075674,4.615397877407573
42.0,140.0,1.1,558.0,176.33479605911353,27.735491451703602,5.076608593675675,4.615397877407573
42.0,140.0,1.1,595.2,173.62663605911354,28.30364071955127,5.076517193275675,4.615397877407573
42.0,140.0,1.1,632.4,170.91847605911352,28.87178998739894,5.076425792875675,4.615397877407573
42.0,140.0,1.1,669.6,168.21031605911352,29.439939255246614,5.076334392475675,4.615397877407573
42.0,140.0,1.1,706.8,165.50215605911353,30.008088523094283,5.076242992075675,4.615397877407573
42.0,140.0,1.1,744.0,162.79399605911354,30.576237790941953,5.076151591675675,4.615397877407573
42.0,140.0,1.1,781.2,160.08583605911352,31.144387058789626,5.076060191275674,4.615397877407573
42.0,140.0,1.1,818.4,157.37767605911353,31.712536326637288,5.075968790875675,4.615397877407573
42.0,140.0,1.1,855.6,154.66951605911353,32.280685594484964,5.075877390475674,4.615397877407573
42.0,140.0,1.1,892.8,151.96135605911354,32.84883486233263,5.0757859900756745,4.615397877407573
42.0,140.0,1.1,930.0,149.25319605911352,32.989312326638924,5.075694589675675,4.615397877407573
42.0,140.0,1.2,0.0,216.95719605911353,25.991579408867032,5.0779795996756745,4.615397877407573
42.0,140.0,1.2,37.2,214.24903605911354,25.991579408867032,5.077888199275675,4.615397877407573
42.0,140.0,1.2,74.4,211.54087605911351,25.991579408867032,5.077796798875674,4.615397877407573
42.0,140.0,1.2,111.6,208.83271605911352,25.991579408867032,5.077705398475675,4.615397877407573
42.0,140.0,1.2,148.8,206.12455605911353,25.991579408867032,5.077613998075674,4.615397877407573
42.0,140.0,1.2,186.0,203.41639605911354,25.991579408867032,5.077522597675675,4.615397877407573
42.0,140.0,1.2,223.2,200.70823605911352,25.991579408867032,5.077431197275675,4.615397877407573
42.0,140.0,1.2,260.4,198.00007605911355,25.991579408867032,5.077339796875675,4.615397877407573
42.0,140.0,1.2,297.6,195.29191605911353,25.991579408867032,5.077248396475675,4.615397877407573
42.0,140.0,1.2,334.8,192.58375605911354,26.538104557764626,5.077156996075675,4.615397877407573
42.0,140.0,1.2,372.0,189.87559605911352,27.157903759052992,5.077065595675674,4.615397877407573
42.0,140.0,1.2,409.2,187.16743605911356,27.777702960341365,5.076974195275675,4.615397877407573
42.0,140.0,1.2,446.4,184.45927605911353,28.39750216162973,5.076882794875675,4.615397877407573
42.0,140.0,1.2,483.6,181.75111605911354,29.0173013629181,5.076791394475674,4.615397877407573
42.0,140.0,1.2,520.8,179.04295605911352,29.637100564206467,5.076699994075674,4.615397877407573
42.0,140.0,1.2,558.0,176.33479605911353,30.256899765494836,5.076608593675675,4.615397877407573
42.0,140.0,1.2,595.2,173.62663605911354,30.876698966783202,5.076517193275675,4.615397877407573
42.0,140.0,1.2,632.4,170.91847605911352,31.496498168071568,5.076425792875675,4.615397877407573
42.0,140.0,1.2,669.6,168.21031605911352,32.11629736935994,5.076334392475675,4.615397877407573
42.0,140.0,1.2,706.8,165.50215605911353,32.73609657064831,5.076242992075675,4.615397877407573
42.0,140.0,1.2,744.0,162.79399605911354,33.35589577193667,5.076151591675675,4.615397877407573
42.0,140.0,1.2,781.2,160.08583605911352,33.97569497322504,5.076060191275674,4.615397877407573
42.0,140.0,1.2,818.4,157.37767605911353,34.595494174513405,5.075968790875675,4.615397877407573
42.0,140.0,1.2,855.6,154.66951605911353,35.21529337580177,5.075877390475674,4.615397877407573
42.0,140.0,1.2,892.8,151.96135605911354,35.83509257709014,5.0757859900756745,4.615397877407573
42.0,140.0,1.2,930.0,149.25319605911352,35.988340719969734,5.075694589675675,4.615397877407573
49.0,99.0,0.5,0.0,233.04472873563248,12.63479554597703,4.673218538177876,4.621718558506508
49.0,99.0,0.5,37.2,231.12967273563248,12.63479554597703,4.673153905037875,4.621718558506508
49.0,99.0,0.5,74.4,229.2146167356325,12.63479554597703,4.673089271897875,4.621718558506508
49.0,99.0,0.5,111.6,227.29956073563247,12.63479554597703,4.673024638757876,4.621718558506508
49.0,99.0,0.5,148.8,225.38450473563248,12.63479554597703,4.672960005617876,4.621718558506508
49.0,99.0,0.5,186.0,223.46944873563248,12.63479554597703,4.672895372477876,4.621718558506508
49.0,99.0,0.5,223.2,221.5543927356325,12.63479554597703,4.672830739337876,4.621718558506508
49.0,99.0,0.5,260.4,219.6393367356325,12.63479554597703,4.672766106197876,4.621718558506508
49.0,99.0,0.5,297.6,217.72428073563248,12.74655520857286,4.6727014730578755,4.621718558506508
49.0,99.0,0.5,334.8,215.80922473563248,13.047846486976928,4.672636839917876,4.621718558506508
49.0,99.0,0.5,372.0,213.8941687356325,13.349137765380995,4.672572206777875,4.621718558506508
49.0,99.0,0.5,409.2,211.9791127356325,13.650429043785062,4.672507573637875,4.621718558506508
49.0,99.0,0.5,446.4,210.0640567356325,13.95172032218913,4.672442940497875,4.621718558506508
49.0,99.0,0.5,483.6,208.14900073563246,14.253011600593197,4.672378307357876,4.621718558506508
49.0,99.0,0.5,520.8,206.23394473563246,14.554302878997266,4.672313674217876,4.621718558506508
49.0,99.0,0.5,558.0,204.31888873563247,14.855594157401333,4.672249041077876,4.621718558506508
49.0,99.0,0.5,595.2,202.40383273563248,15.156885435805403,4.672184407937875,4.621718558506508
49.0,99.0,0.5,632.4,200.48877673563248,15.45817671420947,4.672119774797876,4.621718558506508
49.0,99.0,0.5,669.6,198.57372073563246,15.759467992613537,4.672055141657875,4.621718558506508
49.0,99.0,0.5,706.8,196.65866473563247,16.060759271017606,4.671990508517876,4.621718558506508
49.0,99.0,0.5,744.0,194.74360873563248,16.36205054942167,4.671925875377875,4.621718558506508
49.0,99.0,0.5,781.2,192.82855273563248,16.66334182782574,4.671861242237876,4.621718558506508
49.0,99.0,0.5,818.4,190.9134967356325,16.964633106229808,4.671796609097876,4.621718558506508
49.0,99.0,0.5,855.6,188.99844073563247,17.265924384633873,4.671731975957876,4.621718558506508
49.0,99.0,0.5,892.8,187.08338473563248,17.494332294429732,4.671667342817876,4.621718558506508
49.0,99.0,0.5,930.0,185.16832873563249,17.494332294429732,4.671602709677876,4.621718558506508
49.0,99.0,0.6,0.0,233.04472873563248,15.161754655172436,4.673218538177876,4.621718558506508
49.0,99.0,0.6,37.2,231.12967273563248,15.161754655172436,4.673153905037875,4.621718558506508
49.0,99.0,0.6,74.4,229.2146167356325,15.161754655172436,4.673089271897875,4.621718558506508
49.0,99.0,0.6,111.6,227.29956073563247,15.161754655172436,4.673024638757876,4.621718558506508
49.0,99.0,0.6,148.8,225.38450473563248,15.161754655172436,4.672960005617876,4.621718558506508
49.0,99.0,0.6,186.0,223.46944873563248,15.161754655172436,4.672895372477876,4.621718558506508
49.0,99.0,0.6,223.2,221.5543927356325,15.161754655172436,4.672830739337876,4.621718558506508
49.0,99.0,0.6,260.4,219.6393367356325,15.161754655172436,4.672766106197876,4.621718558506508
49.0,99.0,0.6,297.6,217.72428073563248,15.29586625028743,4.6727014730578755,4.621718558506508
49.0,99.0,0.6,334.8,215.80922473563248,15.657415784372313,4.672636839917876,4.621718558506508
49.0,99.0,0.6,372.0,213.8941687356325,16.018965318457195,4.672572206777875,4.621718558506508
49.0,99.0,0.6,409.2,211.9791127356325,16.380514852542074,4.672507573637875,4.621718558506508
49.0,99.0,0.6,446.4,210.0640567356325,16.742064386626957,4.672442940497875,4.621718558506508
49.0,99.0,0.6,483.6,208.14900073563246,17.103613920711837,4.672378307357876,4.621718558506508
49.0,99.0,0.6,520.8,206.23394473563246,17.46516345479672,4.672313674217876,4.621718558506508
49.0,99.0,0.6,558.0,204.31888873563247,17.8267129888816,4.672249041077876,4.621718558506508
49.0,99.0,0.6,595.2,202.40383273563248,18.188262522966482,4.672184407937875,4.621718558506508
49.0,99.0,0.6,632.4,200.48877673563248,18.549812057051362,4.672119774797876,4.621718558506508
49.0,99.0,0.6,669.6,198.57372073563246,18.91136159113624,4.672055141657875,4.621718558506508
49.0,99.0,0.6,706.8,196.65866473563247,19.272911125221125,4.671990508517876,4.621718558506508
49.0,99.0,0.6,744.0,194.74360873563248,19.634460659306004,4.671925875377875,4.621718558506508
49.0,99.0,0.6,781.2,192.82855273563248,19.996010193390884,4.671861242237876,4.621718558506508
49.0,99.0,0.6,818.4,190.9134967356325,20.357559727475767,4.671796609097876,4.621718558506508
49.0,99.0,0.6,855.6,188.99844073563247,20.71910926156065,4.671731975957876,4.621718558506508
49.0,99.0,0.6,892.8,187.08338473563248,20.993198753315678,4.671667342817876,4.621718558506508
49.0,99.0,0.6,930.0,185.16832873563249,20.993198753315678,4.671602709677876,4.621718558506508
49.0,99.0,0.7,0.0,233.04472873563248,17.68871376436784,4.673218538177876,4.621718558506508
49.0,99.0,0.7,37.2,231.12967273563248,17.68871376436784,4.673153905037875,4.621718558506508
49.0,99.0,0.7,74.4,229.2146167356325,17.68871376436784,4.673089271897875,4.621718558506508
49.0,99.0,0.7,111.6,227.29956073563247,17.68871376436784,4.673024638757876,4.621718558506508
49.0,99.0,0.7,148.8,225.38450473563248,17.68871376436784,4.672960005617876,4.621718558506508
49.0,99.0,0.7,186.0,223.46944873563248,17.68871376436784,4.672895372477876,4.621718558506508
49.0,99.0,0.7,223.2,221.5543927356325,17.68871376436784,4.672830739337876,4.621718558506508
49.0,99.0,0.7,260.4,219.6393367356325,17.68871376436784,4.672766106197876,4.621718558506508
49.0,99.0,0.7,297.6,217.72428073563248,17.845177292002003,4.6727014730578755,4.621718558506508
49.0,99.0,0.7,334.8,215.80922473563248,18.266985081767697,4.672636839917876,4.621718558506508
49.0,99.0,0.7,372.0,213.8941687356325,18.68879287153339,4.672572206777875,4.621718558506508
49.0,99.0,0.7,409.2,211.9791127356325,19.110600661299085,4.672507573637875,4.621718558506508
49.0,99.0,0.7,446.4,210.0640567356325,19.532408451064782,4.672442940497875,4.621718558506508
49.0,99.0,0.7,483.6,208.14900073563246,19.954216240830476,4.672378307357876,4.621718558506508
49.0,99.0,0.7,520.8,206.23394473563246,20.37602403059617,4.672313674217876,4.621718558506508
49.0,99.0,0.7,558.0,204.31888873563247,20.797831820361864,4.672249041077876,4.621718558506508
49.0,99.0,0.7,595.2,202.40383273563248,21.21963961012756,4.672184407937875,4.621718558506508
49.0,99.0,0.7,632.4,200.48877673563248,21.641447399893256,4.672119774797876,4.621718558506508
49.0,99.0,0.7,669.6,198.57372073563246,22.06325518965895,4.672055141657875,4.621718558506508
49.0,99.0,0.7,706.8,196.65866473563247,22.485062979424644,4.671990508517876,4.621718558506508
49.0,99.0,0.7,744.0,194.74360873563248,22.906870769190338,4.671925875377875,4.621718558506508
49.0,99.0,0.7,781.2,192.82855273563248,23.32867855895603,4.671861242237876,4.621718558506508
49.0,99.0,0.7,818.4,190.9134967356325,23.75048634872173,4.671796609097876,4.621718558506508
49.0,99.0,0.7,855.6,188.99844073563247,24.172294138487423,4.671731975957876,4.621718558506508
49.0,99.0,0.7,892.8,187.08338473563248,24.492065212201624,4.671667342817876,4.621718558506508
49.0,99.0,0.7,930.0,185.16832873563249,24.492065212201624,4.671602709677876,4.621718558506508
49.0,99.0,0.8,0.0,233.04472873563248,20.215672873563246,4.673218538177876,4.621718558506508
49.0,99.0,0.8,37.2,231.12967273563248,20.215672873563246,4.673153905037875,4.621718558506508
49.0,99.0,0.8,74.4,229.2146167356325,20.215672873563246,4.673089271897875,4.621718558506508
